marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	44442401	R1GNEBK6GENH6Z	B00149YSJA	752235717	JumpStart Advanced Premium 2nd Grade	Software	4	1	3	N	N	Perfectly fine game	I haven't read what the complaints have been about, but I'll tell you this was a great game for my daughter. In her youngest years, we did not allow video game systems in our home, so the amateurish graphics did not phaze her at all. I would not consider the graphics poor, just not what you see on all the entertainment game systems out today. After all, it is a PC game!     The stories are good, games are just challenging enough, and there is a great variety to it. I would definately recommend this game to parents. We also used Jumpstart Kindergarten and 1st grade. All have been good products.	2010-02-27
US	6524699	RCN5ILIACLMR0	B00JPM92MG	584755094	Tattoo Shop Parlor Start Up Sample Business Plan CD!	Software	1	1	1	N	Y	One Star	The DVD was blank	2015-07-04
US	51881294	R2GQBP4DOKRUM	B009RG41HQ	3337258	WinZip 17 Standard	Software	3	0	0	Y	N	WinZip 17 has a number of new features that go beyond just zipping and unzipping, but problems with adding files	WinZip 17 has a number of new features that go beyond just zipping and unzipping files.  You can share files on Facebook, LinkedIn, or Twitter.  You can easily work with Box, DropBox, GoogleDrive, SkyDrive, or an FTP site. There is support for MS Office 2013. You can add watermarks to documents and convert documents to PDF as you zip them.  You can also resize images.  Be aware that the Backup functions are only available in the Pro version of Winzip 17, not the Standard version.  Likewise the Winzip Jobs Wizard to automate repetitive processes is only available in the Pro version.<br /><br />I had a problem with adding files to an existing zip file.  I had created a new zip file and then 10 minutes later I updated a Word document and wanted to add it to that zip file.  With the zip file open in WinZip I tried to drag the Word file and drop it into the zip file.  That didn't work.  It was not intuitive how to add a file.  Then I got an error message that I didn't have permission to open the zip file, to \\"contact the file owner or administrator to obtain permission.\\"  I am the file owner and the administrator.<br /><br />Winzip 17 also says you can send up to 2 gigabytes of files with an email. However it appears that you have to sign up for the Pro version of ZipSend, which is about $10 a month.  There is a free version of ZipSend that allows you to send a 100 MB file by email, and the file is available for only 7 days.<br /><br />Winzip also claims it has \\"revamped interface with context-sensitive toolbars means you see only the tools you need.\\"  Winzip 17 has the \\"ribbon\\" menus similar to MS Office after version 2003.  I'm not a big fan of the ribbon menus.  For example, I used Winzip 17 to create an encrypted copy of my Quickbooks file on my local hard drive.  Then I wanted to place a copy of the encrypted file on my GoogleDrive.  Winzip's ribbon menu is showing the icon for my Google Drive.  But it's showing me the option to unzip that encrypted file to my GoogleDrive.  The whole purpose of my encrypting the file was to prevent anyone else from opening it.  Why would I want to unzip it to my GoogleDrive? Seems like the intuitive ribbons frequently show what I don't want and I have to hunt for the commands that I want.<br /><br />WinZip 17 was easy to install.  I uninstalled Winzip 15 and then installed Winzip 17 without any problems.  However after I installed Winzip 17 I clicked on Help | Check for Updates.  It indicated that there was an update available.  When I clicked to do the update, I got a screen saying that I could download or buy a Version Upgrade to Winzip 17.  Well I had just installed version 17, so I didn't understand why I was being shown an offer to upgrade and buy version 17.  All I wanted was an update, not an upgrade.  I went ahead and clicked on the download and installed it and it did update my version 17 to a later version of 17.<br /><br />One of my previous criticisms of an earlier version of WinZip (version 15) was the way it moved files to an encrypted zip file.  Turns out that after Winzip moved the file(s) to the zip files, Winzip deleted the original files to the Windows recycle bin. This made the files available to be undeleted later.  That was bad.  WinZip has now fixed that problem.  However Winzip fixed the problem by removing the Move command.  Now you can only add files, you can't move them.	2013-05-14
US	14604060	R2NNB33GT66Z9D	B0093FRO7A	851112562	Adobe Photoshop Elements 11 & Adobe Premiere Elements 11	Software	4	2	2	N	Y	Strong Software though somewhat Limited Features	It is great standard software though at times I find it somewhat limiting and want to do more with my images and video.	2013-01-04
US	13717431	R3EM8WV2FX0DKE	B00727D2AY	184810277	First Impressions Fog Free Mirror with Suction Cups	Software	1	1	1	N	Y	plastic; distorts image	This \\"mirror\\" is made of reflective plastic that grossly distorts image if more than a foot away. Do not buy unless you only plan to use it in a super up close manner.	2012-04-19
US	24476167	R3AZSBSTR2AY3T	B001B5J8QA	351867444	Ad-Aware Plus With Anti-Virus	Software	1	3	3	N	N	Not what it used to be. Go with "MalwareBytes' Anti Malware" program.	Ad-Aware was once the #1 free anti-malware program to use. People would always recommend using this and \\"Spy Bot Search and Destroy\\". However, after a while, the programs kept getting bigger in megabytes with each version, but also was declining from keeping up to date with the latest malware and other things that effect your internet usage.<br /><br />People may still recommend these two programs to you, but what they are unaware of is that Ad-Aware is just not like it used to be. As more variations of things that infect your computer came, the more your chances of Adware detecting the problem decreased. I found myself being infected, even using both Adware, and Spybot, with AVG, things where getting through and infecting my computer, yet none of these programs could detect a thing. Your only options where to either figure out what was causing the problem, and google it, in hopes somewhere it had been discussed how to remove the problem, or you could sit back for months at time before Ad-Aware finally downloaded an update that searches for the file that is giving you problems... that is, unless of coarse you had a virus that would not even allow you to get on the net, or at least search the net... but your best option, look for a better program.<br /><br />Ad-aware has been a program I am sad to see go, as it did used to once be a great program that was up-to-date and cleaned your computer well of the nasty little things that can get in there. But it's also been one of those programs that has just constantly gone up and down with it's updates; sometimes it was good, sometimes it was useless, but for today's usage, you need something that is well maintained and not just filled with \\"give us money\\" junk all over it.<br /><br />Updating from the free version of Ad-Aware to the pay version makes no difference. At this point in time, I highly recommend \\"MalwareBytes' Anti-Malware\\" program. You only need the free version, and it was able to detect about 300 or more filesthe first time I used it, and that IS 300 or more files that SpyBot and Ad-Aware where not detecting, so if you do the math, thats why I recommend that program over Ad-Aware or the others at this point in time.<br /><br />p.s: seeing as how there is no listing for spy-bot S&D; I no longer recommend that program due to it being rather unstable now. When it was a simple little program in it's early days, it was great. Then they added a whole heap of annoying little bits and peaces that may have sounded like a good thing to have, like real time protection and what not, but it also meant the program caused your computer to start up slower, and would annoy you with pop-ups like \\"spybot blocked this element, pat me on the back for it\\". It would also slow down internet speeds and again, in the end, malicious files broke through, and installed something that rendered SpyBot useless. The day I took off both Adaware and Spybot, and replaced it with Malware Bytes program, my computers start up time and how long it took for my internet browser to display the 1st time after booting increased a heck of a lot.	2010-08-15
US	50453309	R3KQQ3C6H16ZME	B0040FT30O	657576573	VHS to DVD 5.0 Deluxe	Software	3	0	0	N	N	Worked as advertised	Did a great job on transferring home videos.  I takes longer than I would like, but that is likely the state of the technology, not the quality of the product.  It doesn't do well in transferring commercial VHS movies to DVD, though.	2014-05-12
US	12594864	R3KFJ4SYW95VF6	B000S1XSO6	784853213	Arcsoft DVD SlideShow	Software	1	1	1	N	Y	SAVE YOUR MONEY_BUY A DIFFERENT PROGRAM!!	This program looks great until you try to download your music. Couldn't get the spacing and music to download. Have tried to contact Arcsoft and they charge $10 if you can even find a serial number. NO TECH SUPPORT From this company and other users are frustrated as well. I have tried everything to get my music to play.  What a piece of junk software! Hope there other programs work better than this....I know I would never buy them!!	2009-10-25
US	8439383	R2YJBWAIMZL4H6	B002MV2MG0	30247778	Microsoft Windows 7 Home Premium Upgrade Family Pack (3-User) [Old Version]	Software	5	2	2	N	N	Good ugrade	It was certainly worth upgrading from windows xp, wasnt sure at first but once I did it its much better than XP and runs a lot smoother. I found a great book on getting started with windows 7 [[ASIN:B00CCA2FC2 Using Windows 7: Second Edition (Computer Training)]].	2013-07-29
US	34882836	RAU5SQ7Z7G2A0	B00MYXTCGY	39020414	TurboTax Deluxe Fed + Efile + State	Software	4	0	1	N	Y	No Problems	Works as intended.  Fast shipping.  Thanks.	2015-06-17
US	43920625	R3014U0NHN2O9G	B00F8K9MZQ	366840955	TurboTax Deluxe Fed, Efile and State 2013	Software	3	0	0	N	Y	great tax software	As I said, great tax software, however, the price begins to get up there.  All said and done, it still cast me $79 to file one fed and one state.	2014-03-20
US	4034235	RZNQ3I8I5IAIN	B0033HOJPE	905683097	Jam Band Christian Rock Cd-rom Game	Software	5	0	0	N	N	Five Stars	Perfect and fast delivery....thanks!	2015-03-13
US	43775093	R25IRNFQOD96FM	B00H09BB16	823950285	Windows 7 Home Premium SP1 64bit (Full) System Builder DVD 1 Pack	Software	4	0	0	N	Y	Win7	I installed this on an older computer.  Installation was easy and all seems to working just fine.  I recommend this product.	2014-05-17
US	12000879	R12TL12BRJAAM4	B000N29H6S	892574425	Tune Tools for iPod: Multi Media Edition	Software	1	0	0	N	N	Did not work for Vista	Installed and ran patch via the support page and can't even get this program to open.  Don't waste your money!	2011-03-05
US	51529773	R4BUPLI3ZRHAF	B003WVJ1KO	461686383	PDF Converter PRO 7.0 Retail [Old Version]	Software	1	8	8	N	N	ACTIVATION NIGHTMARE	I wanted something cheaper than Adobe and after talking to a salesperson at the local electronics store, I bought this.  The program is likely to be ok except for one thing.  You can not make any changes to your computer.  I loaded it and then made the mistake of turning on my external hard drive where my PDF files are stored and the problem started. I called customer support, which was a real treat and was finally told to do a clean insall.  This time I left the external hard drive on and it went alright.  A few days later I inserted a USB drive into my computer and guess what, problems again.  The program thinks everytime another drive is added that you are trying to load it onto a second computer. I got it on sale so I didn't loose a lot of money, but once you open the box and load it there is no returning it to the store.  If I'd purchased it at Amazon, I would have been able to send it back. Until they resolve this problem, I would recommend that you purchase something else. I actually ended up purchasing Corel PDF Fusion which works fine and doesn't have this activation issue.	2011-11-15
US	46279917	R16DJ2KAT7NQWJ	B005TK640Q	366848529	TurboTax Premier Federal + E-file + State 2011 [Old Version]	Software	5	0	0	N	Y	Five Stars	As advertised...works very well.	2014-07-08
US	10495303	R32SE877DCFFL3	B00H09BOXQ	455502995	Windows 7 Professional SP1 64bit (OEM) System Builder DVD 1 Pack (New Packaging)	Software	5	0	0	N	Y	Five Stars	replaced XP with this windows 7 and everything work fine	2015-04-10
US	25437921	RWVC6YVRTSJQJ	B008QSLBCE	738680735	Dell Reinstallation Windows 7 Professional SP1 64 Bit	Software	4	0	0	N	Y	good Product	Good Product as I was told, still haven't got it yet since I was told itl need a product keys from your dell computer	2013-10-17
US	16412246	R1XJD7P4EBJEJ7	B0001YM044	773458118	ARCSOFT ShowBiz DVD 2	Software	3	3	3	N	N	Great Product but..	I have used this product for a few days now. I was able to capture, edit and burn a 20 min DVD complete with video effects, audio dubbing, photo slide shows and DVD menus - DVD played with stunning clarity on two dvd players without any problems. Excellent product for the price I paid (nothing - came bundled with the dvd burner). However, when I attempted to burn an hour long video, all the hell started breaking loose.     1. Despite saving the project, storyboard/timeline does not remember all the clips and transitions added to the movie. I'd to repeat this cumbersome and time consuming process every time.    2. I think as the # of clips grow (not 100% sure, Arcsoft is yet to get back to me), I started getting an error. Tried several alternatives but no avail. No word from the online tech support after 3 days.     I gave up and now am using MS Windows Movie Maker for the editing purpose. Will still use the DVD Maker portion of Arcsoft.    This is a great product for amateurs/prosumers (especially for the price you pay). Too bad that the support sucks. There knowledge base is very primitive and almost good for nothing.      UPDATE: After a week, I still haven't heard from the technical support. I have switched to MS Movie Maker for now and considering to buy a different product with real support.	2005-08-26
US	51661197	R1Q8INB3T82NMU	B0018VH8S2	556537384	Adobe Photoshop Lightroom 2 -Old Version	Software	5	11	13	N	N	Close to the perfect organizer/editor	My wife is a semi-professional photographer, concentrating on photos as art.  I am a serious amatuer who has thousands of digital images that have never been catagorized or edited (half of them Raw and half or them Jpegs). My wife has always edited with Photoshop, starting with Photoshop 1. She is a MAC user and won't even consider working on a PC unless she has to.  I have always used PCs; never had a MAC.  She started using the beta of Lightroom when it was first made available.  She would always tell me how good it was and I would ask, what does it do that Photoshop, doesn't?  I never got a convincing answer but when Lightroom 2 came out and she was using it on our most recent trip, I decided I would put the trial edition on my Laptop and was blown away at the start.  I've always thought Photoshop was a little difficult and tedious.  Photography is not my day job and I don't have time to work  an hour on an image to get it \\"just right\\".  Lightroom is so easy to use and intuitive that it makes Photoshop necessary only for alterations of the images.  Plain editing can be done in a snap; things like exposure, white balance, sharpening, spot removal are all able to be adjusted within seconds.  Marking the photos, sorting them, captioning and catagorizing is all easy and accessable with a few mouse movements.    As soon as the trial was about to expire, I bought the full program and stopped griping that it was just a big Photoshop Plug-in and shouldn't cost $300.  In fact, it's a better program in a lot of ways than Photoshop and Adobe is entitled to the bucks for developing it.	2009-02-10
US	22474966	R2LW7T5YL2WH6	B00E6LIEFM	189774198	Quickbooks Pro	Software	5	0	0	N	N	Great product	I have used QuickBooks for years and am very pleased with the new features in 2014.  A very easy accounting program - even for those with little accounting background.	2014-02-18
US	52998887	R2H9J7F1JSW0YI	B008H3SW4I	705407256	Microsoft Windows 8 Pro - Upgrade [Old Version]	Software	1	9	14	N	N	Time to say goodbye to Microsoft.	This new version is hard to learn, I can't find stuff that was easy before (like the Control Panel, or how to burn a disk). I have to google almost everything I want to do with it. It needs a manual, it is not intuitive at all, and it basically sucks. Whatever the speed improvements may be, it's a total waste of money. I am seriously considering to go to Linux OS, which is free, and very well supported. Time to say goodbye to Microsoft.	2012-11-30
US	49872942	R3M73TATR49F9J	B00005S8HR	155273170	QuickBooks Basic 2002	Software	4	8	8	N	N	An Accountant's Review	As a small business accountant, I have used a variety of accounting software programs including QuickBooks, Peachtree, etc. Of all the programs I have used QuickBooks is the easiest for non-accountants to use. It's also the easiest for non-accountants to screw up. Therein lies the problem. QuickBooks does not teach you accounting. It provides you with a framework to keep track of your records. When it's set up and maintained correctly, it provides a business owner with tons of valuable data on the health of your business. I recommend QuickBooks very highly but I suggest that business owner's get help from a pro when they're setting up their company. I have spent numerous billable hours cleaning up poorly set up companies. Although that's great for MY business, it's not good for yours. It's much cheaper for you to start out with the right framework and training. Understanding the numbers side of your business is crucial to your success but don't expect a software program to be the magic bullet that teaches you everything you need to know. QuickBooks is a great tool and all my regular clients use it most successfully with a little help from their friendly accountant.	2002-11-11
US	29380724	R19UCKU2S485HD	B00030CBUE	225356143	Corel Painter IX.5 Upgrade Win/Mac [OLD VERSION]	Software	5	10	16	N	N	Painter Perfect	In response to review rated at a \\"2\\":<br /><br />I am a professional graphic designer and so Painter along with so many other digital artistry programs such as the line to be found with Adobe, are a must have on my computer. And since I am the owner of my home-based business with little to no income most of the time because of the software costs...well, purchasing upgrades is not always something I can do. My point coming to this....you really need to evaluate your goals and desires before purchasing costly programs in the digital artistry field. I have yet to find great software that isn't expensive. And if you expect to find a fantastic manual with your software then 9 times out of 10 you'll never see it. Corel Painter, any version really, have all been fantastic and they continue to improve but if you're just starting out and your funds are limited or you are not a professional and you just want to play or have a side hobby then buy an older version, a used copy, or look for company specials, and save yourself some money. Painter is an awesome program and there are no two ways about it. My recommendation to you simply:<br /><br />If you are not a serious artist, you do it as a hobby, or maybe you are a student, then get an older version, a used copy, a company special or a student rate when you purchase your copy of painter. Next, don't expect anything from the manual you  may or may not get depending on your purchase choice. Concentrate on buying a book later on that specializes in Painter. There are some terrific books out there from student to hobbiest to professional.<br /><br />If you are a professional then I don't need to tell you anything that you didn't already know. Painter is a fantastic program and coupled or grouped with other programs such as Photoshop, you can let your creativity soar.<br /><br />Last, don't bad mouth a product because of your own nievity. Dont' cry because Corel decided to create a program that was awesome and it didn't fit in with your budget...you have choices you can make it's just a matter of making good ones based on your needs. Do your homework and think about what your goals are. If you want to spend a lot of money but can't then save up for it if it's that important to you. Believe me when I tell you...Corel has done no wrong here.it in with your budget...you have choices you can make it's just a matter of making good ones based on your needs. Do your homework and think about what your goals are. If you want to spend a lot of money but can't then save up for it if it's that important to you. Believe me when I tell you...Corel has done no wrong here.	2005-07-22
US	36770421	RTX97IWYRK1FL	B0001AU6IK	220659399	Pinnacle Studio 9 AV/DV	Software	3	16	17	N	Y	Good Product, Bad Tech Support, Marginal Manual	I have to say that the product does work. In fact, it works pretty well, but because the manual doesn't really cover a lot of the basic problems in setting up the card and the program, I recommend caution in buying this product. If you have computer knowledge and certain degree of perseverance, this is for you. If you get intimidated by changing windows system settings, monkeying around in your device manager and cleaning your registry, you might want to think twice. <br />On the plus side, the firewire capture worked very well the first time and its pretty easy to do. The analog capture is more difficult to get figured out, but it works well too once you're set up correctly. You'd better have a lot of hard drive space - like an extra 20 gig for a 90 minute video. <br />I had to contact technical support on a couple of relatively minor issues and found out that technical support is pretty bad. You can get support via email (you need to have your serial number handy to do this). I don't recommend going this route, however, because it's a 24 hour turn-around for each question and response. And the responses are awful -- just quotes from the manual. &quot;Make sure all background programs are closed.&quot; &quot;Make sure your chipset drivers are updated.&quot; &quot;Make sure you defrag your hard drive...&quot; It goes on and on. And they won't give you a substantive answer until you promise you have done all of the &quot;stock&quot; things that the manual already tells you to do. I'm on day 4 with email tech support over a green line that showed up on one of my captured videos. The tech support person keeps giving me one more little &quot;task&quot; to do before he will address the issue of why there is a line on one video capture but not others. Email support is abysmal in its helpfulness. <br />Telephone support, on the other hand, isn't bad. I would like to give you the technical support telephone number, but its against Amazon's rules.  That's a shame, I could have saved you 20 minutes because that's how long it will take you to find it. From what I can tell you get your first call free and they want $30 for all subsequent calls. Ouch! That hurts, especially when the manual doesn't tell you how to actually capture video using the S-video connector. (You've got to make a change to a setting at an odd place in the software and its not addressed in the manual or in the help file that comes with the product.) <br />My bottom line is that the product works, but you have to be ready to take your lumps on the technical support side. I've transferred a couple of home videos from MiniDV format as well as a kid's vhs tape for use as a svcd. I'm happy with both. Now that I'm past the initial learning curve, I hope I can enjoy the product more. If you're the faint of heart type or don't have a bunch of computer experience, this product is probably not for you. Once its up and running you're fine, but there is a lot of &quot;tweaking&quot; required to get to that point and you can't expect much help from Pinnacle.	2004-04-23
US	27686654	R1LY9DMI4JHDYK	B00006IKEU	31799631	Instant Immersion English (5 CD-ROM set)	Software	2	0	0	N	Y	Save your time and money.  Do not buy.	Disappointed.  Not very good.	2015-03-29
US	4029211	R13FKZP72Q026Z	B009TUYB16	98859079	Windows XP Recovery Boot Disc Disk CD [ALL VERSIONS, ULTRA EDITION]	Software	5	2	3	N	Y	My Remedy	I was having problems with my computer, it wouldn't boot up and I ordered this product thinking it wouldn't do anything I hadn't already done. I was completely wrong, this disc put my computer back to normal, and the sender even included helpful instructions in the envelope without my asking. Very pleased with the outcome.	2014-02-19
US	35766804	R1JJ5QIOHL9LF	B0012VT0PM	835115387	PCmover with Selectivity, Including Laplink USB 1.1 Cable	Software	1	1	2	N	N	PCmover == $40 trip to H**L	Long story short I think we should have a class action lawsuit against LapLink for false advertising and damages for all our time wasted by this product.  I purchased a new laptop from DELL who also sells and recommends this software for migrating your applications to the new machine. I had an old XP laptop and used this to move my software onto the new XP laptop. This took the better part of a day after which the USB ports on the new laptop ceased to function. Also, only about 20% of the applications transferred ran on the new laptop. I still had to manually intervene to get my e-mail working properly as only about 30% of my old e-mails were transferred over at all.  I spent almost 2 days with DELL trying everything to resurrect the USB ports (no tech support from LapLink on a holiday weekend thank you). I have high praise for the technical skill and professionalism at DELL support, sadly that isn't enough to undo the damage PCmover wrought.  Thankfully a system restore brought functionality back to my new laptop but that's after three days of wasted effort and I'm back to square one with software migration.	2009-07-06
US	10379767	REDE7J0QFV8AG	B00069IH3W	617571917	Tetris Gold	Software	2	2	2	N	Y	Got it because I loved playing Super Tetris on the MAC IIci	Got it because I loved playing Super Tetris on the MAC IIci, but those days are gone.  Tetris Gold doesn't play with Windows 7 or 8.  Installed DOSBox and Super Tetris doesn'r play very well using that software either.  Save your money.  Not worth the effort.	2014-12-16
US	20887734	R1TS71YCZYLD6Z	B000KY156E	190953188	Toontrack EZdrummer Multi Layer Drum Sampler	Software	4	5	6	N	Y	Excellent sounding drums, horrible installation.	The software itself (sound/interface): 4.5 stars  The installation and activation: 2 stars    PROS:    1) The drums included in EZ Drummer are the most realistic \\"computer drums\\" I have ever heard. I'm using them on my latest song and have gotten nothing but compliments on how they sound.  2) All sounds are MIDI, which means you can manipulate how you see fit. I use EZ Drummer with MixCraft and have modified pretty much every beat I have used so far with the built-in MIDI editing capabilities.  3) The interface is clean an easy to use. You just drag a beat from the EZ Drummer window into your DAW.    CONS:    When I was reading reviews I just thought the people complaining about the install/activation were being wusses. I mean seriously, how hard can it be? Well, they were right, it sucks. It took me two hours to get it all working.    My advice: Don't even install the app from the included disc. Instead, just go create yourself an account at toontrack.com and download the most up-to-date version and ALL the patches for the modules that come with it.    My experience:    1) Try to install from disc. Fails with a 1308.  2) Google'd the problem. Found out I needed to get a toontrack.com account and download the installer from there.  3) Downloaded the ~650 MB ZIPPED installer. Then, I had to unzip the 18,000 files, which took about 20 minutes on my PC.  4) I was finally able to install it and then had to download three other updates to the modules within the install.  5) Then I had to jump through one final hoop to active it (take this key copy it here, then copy this here, stand on your head, etc..).    Great software, horrible install.    ~Slick	2011-08-31
US	38090936	R2L189PYRJ42F4	B0023VR1II	352793506	Final Draft Version 8	Software	5	4	4	N	Y	The best technical support ever	I switched from a free downloaded script writing program to Final Draft 8 and found it to be packed with added benefits. The best of these is the customer service in the form of technical support.  It is far easier to[[ASIN:B0023VR1II Final Draft Version 8]] handle a glitch here and there when I know that there is a live human being one email away who will get me back on track without delay.  I was so impressed.  It is worth the money to make this investment if you want to write a screenplay.	2010-12-13
US	48785253	R1NQ12NS0G1Q8X	B005GI17IK	376527096	Norton Antivirus 2012 - 1 User	Software	5	0	0	N	N	Very good product	I have used Norton for quite some time and have not been disappointed.  When updating once a week and performing a full system scan, I am able to keep current in protecting my computer.  There is also an option to scan Facebook which is necessary when using a social site.	2012-07-13
US	52796040	R3EVWDXHFDBL6	B000WF100C	204818992	Genie Backup Manager Professional V8.0	Software	5	5	7	N	Y	Great backup	Running under vista. Works great - very easy to set up. No crashes, no glitches.	2008-07-05
US	52530408	R2UZ13O1Q2RS0Z	B000FRTTVY	871250036	Kaspersky Anti-Virus 6.0 [OLD VERSION]	Software	5	3	4	N	Y	Not Much to Say but it beats them all and runs fast!!!	Norton is history...been getting worse every year and now it is worse than getting a virus....it is a virus!<br /><br />Tried McAfee...a little better.  Tried Zone Alarm...free fire wall is great but the AV leaves a little to be desired.<br /><br />I put this on an 1.2GHZ laptop with XP and Zonealarm. Did not even know it was there.	2006-12-08
US	52980967	RK88I3LFAHX11	B0000C8Y0W	731700057	SYMANTEC Norton SystemWorks 2004 (Windows)	Software	1	6	7	N	N	Don't buy this	I feel compelled to say: don't buy this junk.  I bought it on the reputation of Symantec.  What a disappointment. It'll ruin your good computer.	2003-12-04
US	15993488	R3H29HRHKE70VM	B004IKEKWC	283495299	Norton 360 5.0 1 (3PC/1 User)	Software	5	0	0	N	Y	Five Stars	THOUGHT IT WAS VERY GOOD.	2014-08-05
US	38091047	RITVLGM5FE4TT	B005TK645Q	228043654	TurboTax Basic Federal + E-file 2011 [Old Version]	Software	5	0	0	N	Y	Satisfied Return Customer	Not having used another tax-prep software for over 7-8 years I really don't know to what to compare TurboTax, BUT since it does such a good and thorough job for a very reasonable price WHY SHOULD I go anyplace else?	2012-05-12
US	39093798	R788N7W4DHJG9	B00OKSOLE4	694520847	Microsoft Office Professional 2010 1 Users Key Card	Software	5	12	16	N	N	What else is there ? "Office 2010" The Cadillac, The most Professional, The Eleite of Office & Email programs.	(************) I love Office & Outlook \\"2010\\"  I give it 12 Stars !<br />This is or was the Cadillac of all emails and office products.  Much like windows-XP was... Office2010 and Outlook2010 can NOT nor ever be outdone.<br />Microsoft came out with this version as Microsoft Office and Outlook2007, I started using both at the office, then they came out with Office2010 and Outlook2010 which I.T. at work installed both on my office PC and my Office laptop...I fell in love with it.<br />--<br />Trust me 100% when I say the crap today Office & Outlook2013 is garbage and same with Office365 both are a waste of time and money.  Those two programs function and look like something children (5th graders) would use in a school class room, Pure garbage, Office2013 and Outlook2013 and Office365 are absolutely in NO WAY professional nor should they ever be used in a professional environment nor in a  professional manner.<br />--<br />Until Microsoft id10T's get off their wacky drugs and childish goofy ideas and start working on ways to develop real and professional programs again...  I will stay with Office2010 & Outlook2010 regardless if it has any issues of any kind. I.T. at work say's Microsoft no longer supports Office-Outlook2010, but most of us at the office continue to run it as does the I.T. dept.  Now that alone should tell you something. Oh FYI- Office2010 does work well with Windows 8.1 which is my current system and it works just perfect.	2014-12-02
US	17126183	R1PTPQZ1LWTL25	B000RKNZ28	541799779	NHL 96	Software	4	0	0	N	Y	NHL 94 w double minors and updated graphics.	I love hockey games, I have too many, and this is one that I have always wanted but never got because my computer could not run it when it came out. Biggest reason in 2014 why I acquired it? Well the sound design is absolutely stellar. And I love the strange transition from 3D they were making in this time in gaming. The detailed 2D sprites on a 3d rink and attention to detail are amazing. It certainly made me wonder if you could do a couple more years of this hybrid, what it would look like? I also thought FIFA 96 was awesome in this era. But the games plays like 94 with updated graphics. Players move the same, the passing is hit and miss (as it should be) A lot of bounces with the puck and penalties to be had. The UI is impressive and like I said, the original soundtrack really put this game on the map and was really the beginning of a stellar couple of years, NHL98 and 99 being the pinnacle of the design. Before falling into mediocrity and rising again with the fantastic play of NHL 04. But yes not for everyone. A good game of hockey, with brilliant presentation and sound design. The playability is also familiar and the inclusion of double minors make this game a solid package. Biggest knock about it is the speed of play and the puck is like as big as a frisbee out there. Goalies are also pretty bad and don't offer excitement on chances, it's more like a wait and see when you shoot. You shoot the puck and you hear it bounce everywhere and then GOAL! All in all NHL 96 is what I expected. NHL 94 with the aesthetic of those 96 games and some little things that seperate it.  Also it's a must to play in High Res mode. Fun game all in all.	2014-07-23
US	53063263	RQYIEA4SKBHQU	B000BCGFCO	156826475	Nero 7 Ultra Edition [OLD VERSION]	Software	2	10	10	N	N	NERO burns with Rome	Sad to say this version of NERO is too bloated and requires too many updates.  <br /> <br />If you want to deal with freezes and coasters, this version of NERO is for you. I'm sure they will fix it, but hey, I not here to BETA test the software. <br /> <br />This time Easy Media Creator 8 Deluxe Suite has taken the lead. <br />But then again, EMC8 maybe surpassed by the next version of NERO. <br /> <br />Sounds like the MCAfee vs Norton who will be top dog challenge. <br /> <br />	2006-03-30
US	33356263	R1PYPG7RGO6KMJ	B005DI3ST4	854605383	BeadCreator Professional 6	Software	5	0	0	N	N	Bead Creator Pro	This program does it all.  They have a wonderful collection of images or you can scan and create from your on designs or photographs.  It offers a wide variety of stitch options along with patterns for looms.  The delica bead library is updated when necessary and you can change the bead variations to include a wide range of colors for your design or delete any colors you feel are not necessary.  Bead Creator offers on-line tutorials or you can buy a software manual (which I did).  I also became a life-time member which gives free upgrades for the life of the software.  This option has already paid for itself.  I am very pleased with this program and highly recommend it.	2011-09-30
